,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
6165,CarsonPalmer,ARI,1.0,22.0,39.0,248.0,1.0,1.0,2.0,-2.0,0.0,11.7,11.7,2013.0,2
6208,CarsonPalmer,ARI,1.0,18.0,35.0,187.0,0.0,2.0,0.0,0.0,0.0,3.5,3.5,2013.0,3
6233,CarsonPalmer,ARI,1.0,21.0,38.0,248.0,1.0,2.0,4.0,6.0,0.0,10.5,10.5,2013.0,4
6275,CarsonPalmer,ARI,1.0,19.0,28.0,175.0,1.0,3.0,3.0,-3.0,0.0,4.7,4.7,2013.0,5
6295,CarsonPalmer,ARI,1.0,25.0,41.0,298.0,2.0,2.0,0.0,0.0,0.0,15.9,15.9,2013.0,6
6337,CarsonPalmer,ARI,1.0,30.0,45.0,258.0,1.0,2.0,2.0,5.0,0.0,10.8,10.8,2013.0,7
6361,CarsonPalmer,ARI,1.0,13.0,18.0,172.0,2.0,1.0,1.0,9.0,0.0,13.8,13.8,2013.0,8
6419,CarsonPalmer,ARI,1.0,20.0,32.0,241.0,2.0,1.0,2.0,-2.0,0.0,14.4,14.4,2013.0,10
6445,CarsonPalmer,ARI,1.0,30.0,42.0,419.0,2.0,0.0,3.0,-3.0,0.0,24.5,24.5,2013.0,11
6483,CarsonPalmer,ARI,1.0,26.0,37.0,314.0,2.0,0.0,0.0,0.0,0.0,20.6,20.6,2013.0,12
6521,CarsonPalmer,ARI,1.0,24.0,41.0,302.0,3.0,2.0,1.0,-1.0,0.0,19.0,19.0,2013.0,13
6563,CarsonPalmer,ARI,1.0,27.0,32.0,269.0,1.0,0.0,1.0,-1.0,0.0,14.7,14.7,2013.0,14
6605,CarsonPalmer,ARI,1.0,20.0,30.0,231.0,1.0,0.0,2.0,-1.0,0.0,13.1,13.1,2013.0,15
6650,CarsonPalmer,ARI,1.0,13.0,25.0,178.0,1.0,4.0,5.0,-3.0,0.0,2.8,2.8,2013.0,16
6660,CarsonPalmer,ARI,1.0,28.0,49.0,407.0,2.0,1.0,1.0,-1.0,0.0,22.2,22.2,2013.0,17
6697,CarsonPalmer,ARI,1.0,24.0,37.0,304.0,2.0,0.0,4.0,29.0,0.0,22.1,22.1,2014.0,1
6888,CarsonPalmer,ARI,1.0,28.0,44.0,250.0,2.0,0.0,1.0,-3.0,0.0,17.7,17.7,2014.0,6
6919,CarsonPalmer,ARI,1.0,22.0,31.0,253.0,2.0,1.0,0.0,0.0,0.0,16.1,16.1,2014.0,7
6950,CarsonPalmer,ARI,1.0,20.0,42.0,329.0,2.0,0.0,0.0,0.0,0.0,21.2,21.2,2014.0,8
6984,CarsonPalmer,ARI,1.0,22.0,34.0,249.0,3.0,1.0,2.0,-2.0,0.0,19.8,19.8,2014.0,9
7031,CarsonPalmer,ARI,1.0,25.0,36.0,241.0,0.0,1.0,1.0,1.0,0.0,7.7,7.7,2014.0,10
7290,CarsonPalmer,ARI,1.0,19.0,32.0,307.0,3.0,0.0,3.0,14.0,0.0,25.7,25.7,2015.0,1
7337,CarsonPalmer,ARI,1.0,17.0,24.0,185.0,4.0,1.0,2.0,-2.0,0.0,21.2,21.2,2015.0,2
6329,CaseKeenum,HOU,1.0,15.0,25.0,271.0,1.0,0.0,3.0,10.0,0.0,14.8,14.8,2013.0,7
6380,CaseKeenum,HOU,1.0,20.0,34.0,350.0,3.0,0.0,3.0,26.0,0.0,28.6,28.6,2013.0,9
6414,CaseKeenum,HOU,1.0,22.0,43.0,201.0,3.0,0.0,2.0,13.0,0.0,20.3,20.3,2013.0,10
6467,CaseKeenum,HOU,1.0,13.0,24.0,170.0,1.0,1.0,0.0,0.0,0.0,8.8,8.8,2013.0,11
6505,CaseKeenum,HOU,1.0,18.0,34.0,169.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,2013.0,12
6526,CaseKeenum,HOU,1.0,15.0,30.0,272.0,0.0,1.0,3.0,6.0,1.0,15.5,15.5,2013.0,13
6572,CaseKeenum,HOU,1.0,16.0,29.0,159.0,1.0,1.0,1.0,13.0,0.0,9.7,9.7,2013.0,14
6613,CaseKeenum,HOU,1.0,18.0,34.0,168.0,0.0,2.0,1.0,2.0,0.0,2.9,2.9,2013.0,15
7242,CaseKeenum,HOU,1.0,20.0,42.0,185.0,0.0,1.0,4.0,19.0,0.0,7.3,7.3,2014.0,16
7263,CaseKeenum,HOU,1.0,25.0,35.0,250.0,2.0,1.0,6.0,16.0,0.0,16.6,16.6,2014.0,17
158,CaseyBramlet,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
2883,ChadHenne,MIA,1.0,7.0,12.0,67.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2008.0,2
2931,ChadHenne,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,3
3254,ChadHenne,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
3580,ChadHenne,MIA,1.0,10.0,19.0,92.0,0.0,1.0,1.0,2.0,0.0,1.9,1.9,2009.0,3
3618,ChadHenne,MIA,1.0,14.0,22.0,115.0,1.0,0.0,2.0,14.0,0.0,10.0,10.0,2009.0,4
3643,ChadHenne,MIA,1.0,20.0,26.0,241.0,2.0,0.0,0.0,0.0,0.0,17.6,17.6,2009.0,5
3731,ChadHenne,MIA,1.0,18.0,36.0,211.0,0.0,2.0,0.0,0.0,0.0,4.4,4.4,2009.0,7
3767,ChadHenne,MIA,1.0,12.0,21.0,112.0,1.0,0.0,3.0,-5.0,0.0,8.0,8.0,2009.0,8
3808,ChadHenne,MIA,1.0,19.0,34.0,219.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,2009.0,9
3841,ChadHenne,MIA,1.0,17.0,31.0,175.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,2009.0,10
3883,ChadHenne,MIA,1.0,17.0,29.0,172.0,1.0,0.0,1.0,0.0,0.0,10.9,10.9,2009.0,11
3935,ChadHenne,MIA,1.0,17.0,31.0,175.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,2009.0,12
3959,ChadHenne,MIA,1.0,29.0,52.0,335.0,2.0,1.0,1.0,-1.0,0.0,19.3,19.3,2009.0,13
4007,ChadHenne,MIA,1.0,21.0,29.0,220.0,0.0,1.0,4.0,1.0,1.0,12.9,12.9,2009.0,14
4055,ChadHenne,MIA,1.0,29.0,46.0,349.0,1.0,3.0,2.0,11.0,0.0,13.1,13.1,2009.0,15
4093,ChadHenne,MIA,1.0,35.0,55.0,322.0,1.0,1.0,1.0,10.0,0.0,15.9,15.9,2009.0,16
4149,ChadHenne,MIA,1.0,16.0,20.0,140.0,1.0,1.0,1.0,0.0,0.0,7.6,7.6,2009.0,17
4203,ChadHenne,MIA,1.0,21.0,34.0,182.0,0.0,0.0,2.0,-1.0,0.0,7.2,7.2,2010.0,1
4237,ChadHenne,MIA,1.0,9.0,15.0,114.0,1.0,0.0,2.0,0.0,0.0,8.6,8.6,2010.0,2
4269,ChadHenne,MIA,1.0,26.0,44.0,363.0,2.0,1.0,1.0,1.0,0.0,20.6,20.6,2010.0,3
4310,ChadHenne,MIA,1.0,28.0,38.0,305.0,2.0,3.0,0.0,0.0,0.0,14.2,14.2,2010.0,4
4382,ChadHenne,MIA,1.0,23.0,39.0,231.0,2.0,1.0,2.0,9.0,0.0,16.1,16.1,2010.0,6
4427,ChadHenne,MIA,1.0,23.0,36.0,257.0,1.0,1.0,0.0,0.0,0.0,12.3,12.3,2010.0,7
4472,ChadHenne,MIA,1.0,24.0,37.0,217.0,0.0,1.0,3.0,-7.0,0.0,6.0,6.0,2010.0,8
4505,ChadHenne,MIA,1.0,22.0,34.0,231.0,0.0,3.0,6.0,13.0,0.0,4.5,4.5,2010.0,9
4537,ChadHenne,MIA,1.0,19.0,28.0,240.0,1.0,1.0,2.0,3.0,0.0,11.9,11.9,2010.0,10
4600,ChadHenne,MIA,1.0,17.0,30.0,307.0,2.0,1.0,3.0,-4.0,0.0,17.9,17.9,2010.0,12
4655,ChadHenne,MIA,1.0,16.0,32.0,174.0,1.0,3.0,5.0,17.0,0.0,6.7,6.7,2010.0,13
4699,ChadHenne,MIA,1.0,5.0,18.0,55.0,1.0,0.0,4.0,7.0,0.0,4.9,4.9,2010.0,14
4737,ChadHenne,MIA,1.0,33.0,45.0,276.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,2010.0,15
4772,ChadHenne,MIA,1.0,29.0,44.0,278.0,1.0,2.0,5.0,14.0,0.0,12.5,12.5,2010.0,16
4830,ChadHenne,MIA,1.0,6.0,16.0,71.0,0.0,1.0,0.0,0.0,0.0,0.8,0.8,2010.0,17
4842,ChadHenne,MIA,1.0,30.0,49.0,416.0,2.0,1.0,7.0,59.0,1.0,34.5,34.5,2011.0,1
4905,ChadHenne,MIA,1.0,12.0,30.0,170.0,1.0,1.0,3.0,26.0,0.0,11.4,11.4,2011.0,2
4936,ChadHenne,MIA,1.0,19.0,29.0,255.0,1.0,1.0,3.0,15.0,0.0,13.7,13.7,2011.0,3
4997,ChadHenne,MIA,1.0,3.0,4.0,27.0,0.0,1.0,1.0,1.0,0.0,-0.8,-0.8,2011.0,4
5570,ChadHenne,JAC,1.0,2.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,-0.1,-0.1,2012.0,2
5737,ChadHenne,JAC,1.0,9.0,20.0,71.0,0.0,0.0,3.0,4.0,0.0,3.2,3.2,2012.0,7
5832,ChadHenne,JAC,1.0,10.0,16.0,121.0,1.0,1.0,0.0,0.0,0.0,6.8,6.8,2012.0,10
5849,ChadHenne,JAC,1.0,16.0,33.0,354.0,4.0,0.0,2.0,7.0,0.0,30.9,30.9,2012.0,11
5892,ChadHenne,JAC,1.0,17.0,26.0,261.0,2.0,1.0,2.0,0.0,0.0,16.4,16.4,2012.0,12
5930,ChadHenne,JAC,1.0,18.0,41.0,208.0,1.0,1.0,3.0,1.0,1.0,15.4,15.4,2012.0,13
5980,ChadHenne,JAC,1.0,21.0,43.0,185.0,0.0,2.0,1.0,1.0,0.0,3.5,3.5,2012.0,14
6008,ChadHenne,JAC,1.0,18.0,34.0,221.0,0.0,0.0,3.0,16.0,0.0,10.4,10.4,2012.0,15
6044,ChadHenne,JAC,1.0,29.0,51.0,348.0,1.0,3.0,2.0,22.0,0.0,14.1,14.1,2012.0,16
6083,ChadHenne,JAC,1.0,25.0,41.0,298.0,2.0,3.0,2.0,13.0,0.0,15.2,15.2,2012.0,17
6140,ChadHenne,JAC,1.0,3.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2013.0,1
6159,ChadHenne,JAC,1.0,25.0,38.0,241.0,1.0,0.0,2.0,9.0,0.0,14.5,14.5,2013.0,2
6204,ChadHenne,JAC,1.0,18.0,38.0,235.0,0.0,2.0,2.0,5.0,0.0,5.9,5.9,2013.0,3
6272,ChadHenne,JAC,1.0,7.0,13.0,89.0,1.0,0.0,1.0,2.0,0.0,7.8,7.8,2013.0,5
6306,ChadHenne,JAC,1.0,27.0,42.0,303.0,0.0,2.0,2.0,-3.0,0.0,7.8,7.8,2013.0,6
6336,ChadHenne,JAC,1.0,23.0,36.0,318.0,0.0,1.0,4.0,5.0,0.0,11.2,11.2,2013.0,7
6362,ChadHenne,JAC,1.0,29.0,45.0,228.0,1.0,0.0,1.0,1.0,0.0,13.2,13.2,2013.0,8
6436,ChadHenne,JAC,1.0,14.0,23.0,180.0,0.0,2.0,1.0,-1.0,0.0,3.1,3.1,2013.0,10
6466,ChadHenne,JAC,1.0,27.0,42.0,255.0,1.0,2.0,0.0,0.0,0.0,10.2,10.2,2013.0,11
6502,ChadHenne,JAC,1.0,23.0,32.0,239.0,0.0,0.0,3.0,3.0,0.0,9.9,9.9,2013.0,12
6528,ChadHenne,JAC,1.0,22.0,40.0,195.0,2.0,1.0,0.0,0.0,0.0,13.8,13.8,2013.0,13
6561,ChadHenne,JAC,1.0,12.0,27.0,117.0,2.0,0.0,4.0,33.0,0.0,16.0,16.0,2013.0,14
6600,ChadHenne,JAC,1.0,21.0,36.0,237.0,2.0,2.0,4.0,22.0,0.0,15.7,15.7,2013.0,15
6626,ChadHenne,JAC,1.0,24.0,34.0,237.0,2.0,1.0,1.0,1.0,0.0,15.6,15.6,2013.0,16
6672,ChadHenne,JAC,1.0,30.0,51.0,331.0,1.0,1.0,1.0,0.0,0.0,15.2,15.2,2013.0,17
6700,ChadHenne,JAC,1.0,24.0,43.0,266.0,2.0,0.0,1.0,8.0,0.0,18.4,18.4,2014.0,1
6750,ChadHenne,JAC,1.0,14.0,28.0,193.0,1.0,1.0,3.0,17.0,0.0,11.4,11.4,2014.0,2
6797,ChadHenne,JAC,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2014.0,3
480,ChadHutchinson,CHI,1.0,18.0,30.0,213.0,3.0,0.0,3.0,14.0,0.0,20.9,20.9,2004.0,13
538,ChadHutchinson,CHI,1.0,17.0,33.0,212.0,0.0,1.0,0.0,0.0,0.0,5.5,5.5,2004.0,14
590,ChadHutchinson,CHI,1.0,17.0,34.0,168.0,0.0,1.0,3.0,0.0,0.0,2.7,2.7,2004.0,15
618,ChadHutchinson,CHI,1.0,20.0,35.0,114.0,1.0,0.0,0.0,0.0,0.0,8.6,8.6,2004.0,16
670,ChadHutchinson,CHI,1.0,20.0,29.0,196.0,0.0,1.0,0.0,0.0,0.0,5.8,5.8,2004.0,17
7,ChadPennington,NYJ,1.0,20.0,27.0,224.0,2.0,0.0,2.0,-2.0,0.0,16.8,16.8,2004.0,1
49,ChadPennington,NYJ,1.0,22.0,29.0,258.0,2.0,0.0,2.0,1.0,0.0,18.4,18.4,2004.0,2
151,ChadPennington,NYJ,1.0,14.0,24.0,143.0,0.0,1.0,6.0,3.0,0.0,4.0,4.0,2004.0,4
178,ChadPennington,NYJ,1.0,31.0,42.0,304.0,1.0,1.0,0.0,0.0,0.0,14.2,14.2,2004.0,5
216,ChadPennington,NYJ,1.0,20.0,30.0,222.0,0.0,0.0,4.0,18.0,0.0,10.7,10.7,2004.0,6
246,ChadPennington,NYJ,1.0,19.0,30.0,162.0,0.0,0.0,3.0,15.0,1.0,14.0,14.0,2004.0,7
279,ChadPennington,NYJ,1.0,11.0,19.0,189.0,3.0,0.0,2.0,22.0,0.0,21.8,21.8,2004.0,8
330,ChadPennington,NYJ,1.0,7.0,15.0,141.0,1.0,1.0,2.0,14.0,0.0,8.0,8.0,2004.0,9
490,ChadPennington,NYJ,1.0,20.0,27.0,155.0,2.0,1.0,2.0,16.0,0.0,13.8,13.8,2004.0,13
545,ChadPennington,NYJ,1.0,17.0,31.0,189.0,0.0,3.0,4.0,16.0,0.0,3.2,3.2,2004.0,14
564,ChadPennington,NYJ,1.0,18.0,24.0,253.0,3.0,0.0,1.0,-1.0,0.0,22.0,22.0,2004.0,15
617,ChadPennington,NYJ,1.0,22.0,36.0,252.0,1.0,2.0,3.0,7.0,0.0,9.8,9.8,2004.0,16
655,ChadPennington,NYJ,1.0,21.0,36.0,181.0,1.0,0.0,3.0,17.0,0.0,12.9,12.9,2004.0,17
713,ChadPennington,NYJ,1.0,21.0,34.0,264.0,0.0,1.0,2.0,0.0,0.0,6.6,6.6,2005.0,1
740,ChadPennington,NYJ,1.0,19.0,30.0,190.0,2.0,0.0,1.0,12.0,0.0,16.8,16.8,2005.0,2
804,ChadPennington,NYJ,1.0,9.0,19.0,76.0,0.0,2.0,3.0,15.0,0.0,0.5,0.5,2005.0,3
1402,ChadPennington,NYJ,1.0,24.0,33.0,319.0,2.0,0.0,2.0,7.0,0.0,20.5,20.5,2006.0,1
1450,ChadPennington,NYJ,1.0,22.0,37.0,306.0,2.0,1.0,2.0,2.0,0.0,18.4,18.4,2006.0,2
1505,ChadPennington,NYJ,1.0,19.0,29.0,183.0,1.0,0.0,3.0,8.0,0.0,12.1,12.1,2006.0,3
1539,ChadPennington,NYJ,1.0,17.0,23.0,207.0,1.0,1.0,1.0,5.0,0.0,9.8,9.8,2006.0,4
1598,ChadPennington,NYJ,1.0,10.0,17.0,71.0,0.0,3.0,2.0,17.0,0.0,-1.5,-1.5,2006.0,5
1610,ChadPennington,NYJ,1.0,17.0,29.0,175.0,2.0,0.0,1.0,-1.0,0.0,14.9,14.9,2006.0,6
1653,ChadPennington,NYJ,1.0,16.0,22.0,189.0,1.0,1.0,5.0,2.0,0.0,9.8,9.8,2006.0,7
1693,ChadPennington,NYJ,1.0,11.0,28.0,108.0,0.0,2.0,3.0,9.0,0.0,1.2,1.2,2006.0,8
1759,ChadPennington,NYJ,1.0,22.0,33.0,168.0,1.0,1.0,2.0,4.0,0.0,9.1,9.1,2006.0,10
1810,ChadPennington,NYJ,1.0,19.0,35.0,162.0,0.0,2.0,0.0,0.0,0.0,2.5,2.5,2006.0,11
1831,ChadPennington,NYJ,1.0,24.0,31.0,286.0,1.0,0.0,1.0,2.0,0.0,15.6,15.6,2006.0,12
1875,ChadPennington,NYJ,1.0,25.0,35.0,263.0,2.0,2.0,0.0,0.0,0.0,14.5,14.5,2006.0,13
1933,ChadPennington,NYJ,1.0,22.0,35.0,182.0,1.0,2.0,4.0,19.0,0.0,8.2,8.2,2006.0,14
1961,ChadPennington,NYJ,1.0,29.0,39.0,339.0,1.0,1.0,3.0,11.0,0.0,15.7,15.7,2006.0,15
2004,ChadPennington,NYJ,1.0,14.0,29.0,237.0,1.0,0.0,4.0,26.0,0.0,16.1,16.1,2006.0,16
2066,ChadPennington,NYJ,1.0,22.0,30.0,157.0,1.0,0.0,3.0,0.0,0.0,10.3,10.3,2006.0,17
2102,ChadPennington,NYJ,1.0,16.0,21.0,167.0,2.0,0.0,1.0,3.0,0.0,15.0,15.0,2007.0,1
2191,ChadPennington,NYJ,1.0,15.0,22.0,124.0,2.0,0.0,4.0,-1.0,1.0,18.9,18.9,2007.0,3
2249,ChadPennington,NYJ,1.0,32.0,39.0,290.0,1.0,2.0,1.0,1.0,0.0,11.7,11.7,2007.0,4
2287,ChadPennington,NYJ,1.0,21.0,36.0,229.0,1.0,3.0,2.0,6.0,0.0,7.8,7.8,2007.0,5
2335,ChadPennington,NYJ,1.0,11.0,21.0,128.0,0.0,1.0,4.0,2.0,0.0,3.3,3.3,2007.0,6
2352,ChadPennington,NYJ,1.0,20.0,31.0,272.0,3.0,1.0,3.0,7.0,0.0,20.6,20.6,2007.0,7
2413,ChadPennington,NYJ,1.0,13.0,20.0,106.0,0.0,0.0,2.0,5.0,0.0,4.7,4.7,2007.0,8
2700,ChadPennington,NYJ,1.0,25.0,38.0,186.0,0.0,0.0,1.0,4.0,0.0,7.8,7.8,2007.0,15
2742,ChadPennington,NYJ,1.0,26.0,32.0,264.0,1.0,2.0,2.0,5.0,0.0,11.1,11.1,2007.0,16
2821,ChadPennington,MIA,1.0,26.0,43.0,251.0,2.0,1.0,0.0,0.0,0.0,16.0,16.0,2008.0,1
2877,ChadPennington,MIA,1.0,10.0,20.0,112.0,0.0,0.0,1.0,6.0,0.0,5.1,5.1,2008.0,2
2919,ChadPennington,MIA,1.0,17.0,20.0,226.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2008.0,3
2983,ChadPennington,MIA,1.0,22.0,29.0,228.0,1.0,0.0,3.0,3.0,0.0,13.4,13.4,2008.0,5
3016,ChadPennington,MIA,1.0,19.0,25.0,284.0,2.0,1.0,0.0,0.0,0.0,17.4,17.4,2008.0,6
3047,ChadPennington,MIA,1.0,24.0,35.0,295.0,1.0,1.0,4.0,25.0,0.0,16.3,16.3,2008.0,7
3088,ChadPennington,MIA,1.0,22.0,30.0,314.0,1.0,0.0,4.0,-5.0,0.0,16.1,16.1,2008.0,8
3130,ChadPennington,MIA,1.0,23.0,40.0,281.0,0.0,1.0,2.0,-1.0,0.0,9.1,9.1,2008.0,9
3161,ChadPennington,MIA,1.0,22.0,36.0,209.0,1.0,1.0,2.0,1.0,0.0,10.5,10.5,2008.0,10
3204,ChadPennington,MIA,1.0,16.0,22.0,174.0,0.0,0.0,1.0,7.0,0.0,7.7,7.7,2008.0,11
3219,ChadPennington,MIA,1.0,24.0,41.0,341.0,3.0,1.0,2.0,3.0,1.0,29.9,29.9,2008.0,12
3282,ChadPennington,MIA,1.0,13.0,23.0,166.0,0.0,0.0,3.0,15.0,0.0,8.1,8.1,2008.0,13
3320,ChadPennington,MIA,1.0,23.0,29.0,181.0,1.0,0.0,3.0,0.0,0.0,11.2,11.2,2008.0,14
3357,ChadPennington,MIA,1.0,12.0,19.0,156.0,2.0,0.0,3.0,4.0,0.0,14.6,14.6,2008.0,15
3390,ChadPennington,MIA,1.0,26.0,34.0,235.0,3.0,1.0,2.0,-2.0,0.0,19.2,19.2,2008.0,16
3432,ChadPennington,MIA,1.0,22.0,30.0,200.0,2.0,0.0,1.0,2.0,0.0,15.2,15.2,2008.0,17
3493,ChadPennington,MIA,1.0,21.0,29.0,176.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,2009.0,1
3540,ChadPennington,MIA,1.0,22.0,33.0,183.0,0.0,1.0,1.0,4.0,0.0,5.7,5.7,2009.0,2
3581,ChadPennington,MIA,1.0,8.0,12.0,54.0,0.0,0.0,2.0,3.0,0.0,1.5,1.5,2009.0,3
4548,ChadPennington,MIA,1.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2010.0,10
880,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,5
1039,CharlieBatch,PIT,1.0,9.0,16.0,65.0,0.0,1.0,8.0,14.0,0.0,2.0,2.0,2005.0,9
1055,CharlieBatch,PIT,1.0,13.0,19.0,150.0,0.0,0.0,3.0,16.0,1.0,13.6,13.6,2005.0,10
1336,CharlieBatch,PIT,1.0,1.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,5.2,5.2,2005.0,16
1401,CharlieBatch,PIT,1.0,15.0,25.0,209.0,3.0,0.0,7.0,17.0,0.0,21.1,21.1,2006.0,1
1627,CharlieBatch,PIT,1.0,1.0,1.0,6.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,2006.0,6
1647,CharlieBatch,PIT,1.0,8.0,13.0,195.0,2.0,0.0,0.0,0.0,0.0,15.8,15.8,2006.0,7
1854,CharlieBatch,PIT,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2006.0,12
1897,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
1949,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2006.0,14
1986,CharlieBatch,PIT,1.0,1.0,1.0,8.0,0.0,0.0,2.0,-1.0,0.0,0.2,0.2,2006.0,15
2031,CharlieBatch,PIT,1.0,4.0,11.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2006.0,16
2134,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2007.0,1
2182,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2007.0,2
2221,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2007.0,3
2307,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,-0.1,-0.1,2007.0,5
2464,CharlieBatch,PIT,1.0,1.0,5.0,14.0,0.0,1.0,2.0,0.0,0.0,-1.4,-1.4,2007.0,9
2766,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,-0.2,-0.2,2007.0,16
2786,CharlieBatch,PIT,1.0,16.0,31.0,218.0,2.0,2.0,1.0,-1.0,0.0,12.6,12.6,2007.0,17
3896,CharlieBatch,PIT,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2009.0,11
4251,CharlieBatch,PIT,1.0,5.0,11.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2010.0,2
4272,CharlieBatch,PIT,1.0,12.0,17.0,186.0,3.0,2.0,5.0,26.0,0.0,18.0,18.0,2010.0,3
4323,CharlieBatch,PIT,1.0,12.0,21.0,141.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,2010.0,4
4915,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2
5326,CharlieBatch,PIT,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,-0.2,-0.2,2011.0,13
5366,CharlieBatch,PIT,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,14
5443,CharlieBatch,PIT,1.0,15.0,22.0,208.0,0.0,1.0,0.0,0.0,0.0,6.3,6.3,2011.0,16
5911,CharlieBatch,PIT,1.0,20.0,34.0,199.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2012.0,12
5935,CharlieBatch,PIT,1.0,25.0,36.0,276.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,2012.0,13
1117,CharlieFrye,CLE,1.0,6.0,11.0,58.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2005.0,11
1172,CharlieFrye,CLE,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2005.0,12
1178,CharlieFrye,CLE,1.0,13.0,20.0,226.0,2.0,0.0,2.0,10.0,0.0,18.0,18.0,2005.0,13
1226,CharlieFrye,CLE,1.0,16.0,24.0,138.0,1.0,1.0,4.0,14.0,1.0,14.9,14.9,2005.0,14
1276,CharlieFrye,CLE,1.0,21.0,32.0,198.0,0.0,1.0,6.0,12.0,0.0,6.1,6.1,2005.0,15
1332,CharlieFrye,CLE,1.0,20.0,39.0,183.0,0.0,0.0,3.0,9.0,0.0,7.2,7.2,2005.0,16
1371,CharlieFrye,CLE,1.0,22.0,38.0,199.0,1.0,2.0,2.0,8.0,0.0,7.8,7.8,2005.0,17
1408,CharlieFrye,CLE,1.0,16.0,27.0,132.0,1.0,2.0,6.0,44.0,1.0,14.7,14.7,2006.0,1
1458,CharlieFrye,CLE,1.0,20.0,33.0,244.0,0.0,2.0,4.0,10.0,1.0,11.8,11.8,2006.0,2
1489,CharlieFrye,CLE,1.0,21.0,33.0,298.0,1.0,1.0,2.0,6.0,1.0,20.5,20.5,2006.0,3
1529,CharlieFrye,CLE,1.0,22.0,32.0,192.0,3.0,2.0,5.0,-2.0,0.0,15.5,15.5,2006.0,4
1588,CharlieFrye,CLE,1.0,26.0,43.0,173.0,0.0,2.0,2.0,12.0,0.0,3.1,3.1,2006.0,5
1657,CharlieFrye,CLE,1.0,19.0,33.0,149.0,1.0,1.0,1.0,1.0,0.0,8.1,8.1,2006.0,7
1685,CharlieFrye,CLE,1.0,15.0,22.0,141.0,1.0,1.0,5.0,19.0,0.0,9.5,9.5,2006.0,8
1718,CharlieFrye,CLE,1.0,25.0,43.0,236.0,1.0,1.0,5.0,27.0,0.0,13.1,13.1,2006.0,9
1753,CharlieFrye,CLE,1.0,16.0,22.0,165.0,1.0,0.0,4.0,28.0,0.0,12.4,12.4,2006.0,10
1797,CharlieFrye,CLE,1.0,17.0,27.0,224.0,0.0,0.0,5.0,27.0,0.0,10.7,10.7,2006.0,11
1860,CharlieFrye,CLE,1.0,18.0,29.0,186.0,0.0,4.0,2.0,5.0,0.0,-0.1,-0.1,2006.0,12
