,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
8151,JamaalCharles,KC,1.0,1.0,13.0,0.0,3.0,3.0,12.0,0.0,2.5,2.5,2008.0,14
8264,JamaalCharles,KC,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2008.0,15
8318,JamaalCharles,KC,1.0,3.0,15.0,0.0,4.0,3.0,102.0,0.0,11.7,11.7,2008.0,16
8469,JamaalCharles,KC,1.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,2008.0,17
8542,JamaalCharles,KC,1.0,4.0,8.0,0.0,4.0,4.0,29.0,0.0,3.7,3.7,2009.0,1
8732,JamaalCharles,KC,1.0,6.0,36.0,0.0,4.0,3.0,34.0,0.0,7.0,7.0,2009.0,3
8842,JamaalCharles,KC,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2009.0,4
8923,JamaalCharles,KC,1.0,3.0,9.0,0.0,7.0,5.0,54.0,0.0,6.3,6.3,2009.0,5
9056,JamaalCharles,KC,1.0,4.0,6.0,0.0,1.0,1.0,2.0,0.0,0.8,0.8,2009.0,6
9134,JamaalCharles,KC,1.0,4.0,33.0,0.0,3.0,1.0,1.0,0.0,3.4,3.4,2009.0,7
9323,JamaalCharles,KC,1.0,6.0,36.0,0.0,4.0,3.0,19.0,0.0,5.5,5.5,2009.0,9
9403,JamaalCharles,KC,1.0,18.0,103.0,1.0,5.0,4.0,14.0,0.0,17.7,17.7,2009.0,10
9511,JamaalCharles,KC,1.0,17.0,58.0,0.0,5.0,2.0,8.0,1.0,12.6,12.6,2009.0,11
9594,JamaalCharles,KC,1.0,14.0,93.0,1.0,3.0,3.0,54.0,0.0,20.7,20.7,2009.0,12
9708,JamaalCharles,KC,1.0,18.0,56.0,1.0,3.0,1.0,3.0,0.0,11.9,11.9,2009.0,13
9795,JamaalCharles,KC,1.0,20.0,143.0,1.0,8.0,7.0,38.0,0.0,24.1,24.1,2009.0,14
9894,JamaalCharles,KC,1.0,25.0,154.0,1.0,4.0,2.0,16.0,0.0,23.0,23.0,2009.0,15
10009,JamaalCharles,KC,1.0,24.0,102.0,0.0,4.0,3.0,22.0,0.0,12.4,12.4,2009.0,16
10091,JamaalCharles,KC,1.0,25.0,259.0,2.0,1.0,1.0,3.0,0.0,38.2,38.2,2009.0,17
10196,JamaalCharles,KC,1.0,11.0,92.0,1.0,1.0,1.0,8.0,0.0,16.0,16.0,2010.0,1
10321,JamaalCharles,KC,1.0,11.0,49.0,0.0,1.0,1.0,27.0,0.0,7.6,7.6,2010.0,2
10401,JamaalCharles,KC,1.0,12.0,97.0,0.0,3.0,3.0,57.0,0.0,15.4,15.4,2010.0,3
10610,JamaalCharles,KC,1.0,16.0,87.0,0.0,6.0,3.0,14.0,0.0,10.1,10.1,2010.0,5
10707,JamaalCharles,KC,1.0,16.0,93.0,0.0,4.0,4.0,24.0,0.0,11.7,11.7,2010.0,6
10803,JamaalCharles,KC,1.0,15.0,71.0,1.0,0.0,0.0,0.0,0.0,13.1,13.1,2010.0,7
10893,JamaalCharles,KC,1.0,22.0,177.0,0.0,5.0,4.0,61.0,0.0,23.8,23.8,2010.0,8
11002,JamaalCharles,KC,1.0,10.0,53.0,0.0,8.0,5.0,47.0,0.0,10.0,10.0,2010.0,9
11093,JamaalCharles,KC,1.0,14.0,41.0,0.0,9.0,5.0,80.0,1.0,18.1,18.1,2010.0,10
11202,JamaalCharles,KC,1.0,12.0,88.0,0.0,5.0,4.0,38.0,0.0,12.6,12.6,2010.0,11
11285,JamaalCharles,KC,1.0,22.0,173.0,1.0,3.0,2.0,3.0,0.0,23.6,23.6,2010.0,12
11404,JamaalCharles,KC,1.0,21.0,116.0,0.0,2.0,2.0,20.0,0.0,13.6,13.6,2010.0,13
11525,JamaalCharles,KC,1.0,10.0,40.0,0.0,3.0,2.0,9.0,0.0,4.9,4.9,2010.0,14
11585,JamaalCharles,KC,1.0,11.0,126.0,1.0,5.0,3.0,27.0,0.0,21.3,21.3,2010.0,15
11684,JamaalCharles,KC,1.0,13.0,77.0,0.0,5.0,4.0,40.0,2.0,23.7,23.7,2010.0,16
11791,JamaalCharles,KC,1.0,14.0,87.0,1.0,4.0,2.0,13.0,0.0,16.0,16.0,2010.0,17
11898,JamaalCharles,KC,1.0,10.0,56.0,0.0,6.0,5.0,9.0,1.0,12.5,12.5,2011.0,1
12037,JamaalCharles,KC,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2011.0,2
13588,JamaalCharles,KC,1.0,16.0,87.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,2012.0,1
13725,JamaalCharles,KC,1.0,6.0,3.0,0.0,4.0,3.0,19.0,0.0,2.2,2.2,2012.0,2
13761,JamaalCharles,KC,1.0,33.0,233.0,1.0,8.0,6.0,55.0,0.0,34.8,34.8,2012.0,3
13855,JamaalCharles,KC,1.0,17.0,92.0,1.0,4.0,3.0,23.0,1.0,23.5,23.5,2012.0,4
13953,JamaalCharles,KC,1.0,30.0,140.0,0.0,3.0,3.0,21.0,0.0,16.1,16.1,2012.0,5
14068,JamaalCharles,KC,1.0,12.0,40.0,0.0,3.0,2.0,7.0,0.0,4.7,4.7,2012.0,6
14252,JamaalCharles,KC,1.0,5.0,4.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,2012.0,8
14305,JamaalCharles,KC,1.0,12.0,39.0,0.0,4.0,3.0,27.0,0.0,6.6,6.6,2012.0,9
14365,JamaalCharles,KC,1.0,23.0,100.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,2012.0,10
14449,JamaalCharles,KC,1.0,17.0,87.0,0.0,6.0,4.0,31.0,0.0,11.8,11.8,2012.0,11
14548,JamaalCharles,KC,1.0,23.0,107.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,2012.0,12
14620,JamaalCharles,KC,1.0,27.0,127.0,0.0,4.0,4.0,11.0,0.0,13.8,13.8,2012.0,13
14704,JamaalCharles,KC,1.0,18.0,165.0,1.0,1.0,0.0,0.0,0.0,22.5,22.5,2012.0,14
14849,JamaalCharles,KC,1.0,9.0,10.0,0.0,4.0,3.0,18.0,0.0,2.8,2.8,2012.0,15
14887,JamaalCharles,KC,1.0,22.0,226.0,1.0,3.0,1.0,4.0,0.0,29.0,29.0,2012.0,16
15015,JamaalCharles,KC,1.0,14.0,53.0,0.0,2.0,1.0,14.0,0.0,6.7,6.7,2012.0,17
15081,JamaalCharles,KC,1.0,16.0,77.0,1.0,6.0,3.0,23.0,0.0,16.0,16.0,2013.0,1
15167,JamaalCharles,KC,1.0,16.0,55.0,0.0,10.0,8.0,48.0,1.0,16.3,16.3,2013.0,2
15254,JamaalCharles,KC,1.0,20.0,92.0,1.0,8.0,7.0,80.0,0.0,23.2,23.2,2013.0,3
15356,JamaalCharles,KC,1.0,18.0,65.0,0.0,11.0,5.0,62.0,1.0,18.7,18.7,2013.0,4
15439,JamaalCharles,KC,1.0,22.0,108.0,1.0,9.0,5.0,37.0,0.0,20.5,20.5,2013.0,5
15515,JamaalCharles,KC,1.0,22.0,78.0,2.0,9.0,5.0,50.0,0.0,24.8,24.8,2013.0,6
15606,JamaalCharles,KC,1.0,21.0,86.0,1.0,4.0,3.0,37.0,0.0,18.3,18.3,2013.0,7
15701,JamaalCharles,KC,1.0,18.0,74.0,0.0,7.0,5.0,46.0,0.0,12.0,12.0,2013.0,8
15784,JamaalCharles,KC,1.0,17.0,90.0,0.0,7.0,6.0,6.0,0.0,9.6,9.6,2013.0,9
15933,JamaalCharles,KC,1.0,16.0,78.0,0.0,8.0,2.0,-6.0,0.0,7.2,7.2,2013.0,11
15994,JamaalCharles,KC,1.0,14.0,115.0,2.0,6.0,4.0,42.0,0.0,27.7,27.7,2013.0,12
16084,JamaalCharles,KC,1.0,19.0,93.0,1.0,2.0,2.0,27.0,0.0,18.0,18.0,2013.0,13
16165,JamaalCharles,KC,1.0,19.0,151.0,1.0,3.0,2.0,8.0,1.0,27.9,27.9,2013.0,14
16252,JamaalCharles,KC,1.0,8.0,20.0,1.0,8.0,8.0,195.0,4.0,51.5,51.5,2013.0,15
16340,JamaalCharles,KC,1.0,13.0,106.0,1.0,6.0,5.0,38.0,0.0,20.4,20.4,2013.0,16
16571,JamaalCharles,KC,1.0,7.0,19.0,0.0,4.0,4.0,15.0,0.0,3.4,3.4,2014.0,1
16682,JamaalCharles,KC,1.0,2.0,4.0,0.0,1.0,1.0,8.0,0.0,1.2,1.2,2014.0,2
16803,JamaalCharles,KC,1.0,18.0,92.0,1.0,3.0,3.0,16.0,2.0,28.8,28.8,2014.0,4
16903,JamaalCharles,KC,1.0,15.0,80.0,0.0,4.0,1.0,4.0,0.0,8.4,8.4,2014.0,5
17063,JamaalCharles,KC,1.0,22.0,95.0,1.0,4.0,2.0,12.0,0.0,16.7,16.7,2014.0,7
17146,JamaalCharles,KC,1.0,13.0,73.0,2.0,4.0,4.0,44.0,0.0,23.7,23.7,2014.0,8
17246,JamaalCharles,KC,1.0,20.0,78.0,1.0,4.0,2.0,10.0,0.0,14.8,14.8,2014.0,9
17319,JamaalCharles,KC,1.0,15.0,98.0,1.0,4.0,3.0,20.0,0.0,17.8,17.8,2014.0,10
17401,JamaalCharles,KC,1.0,20.0,159.0,2.0,2.0,2.0,19.0,0.0,29.8,29.8,2014.0,11
17494,JamaalCharles,KC,1.0,19.0,80.0,0.0,7.0,4.0,42.0,1.0,18.2,18.2,2014.0,12
17583,JamaalCharles,KC,1.0,10.0,35.0,0.0,6.0,4.0,24.0,1.0,11.9,11.9,2014.0,13
17666,JamaalCharles,KC,1.0,10.0,91.0,1.0,4.0,2.0,20.0,1.0,23.1,23.1,2014.0,14
17799,JamaalCharles,KC,1.0,12.0,52.0,0.0,2.0,1.0,1.0,0.0,5.3,5.3,2014.0,15
17883,JamaalCharles,KC,1.0,9.0,29.0,0.0,7.0,5.0,48.0,0.0,7.7,7.7,2014.0,16
17985,JamaalCharles,KC,1.0,13.0,54.0,0.0,3.0,2.0,8.0,0.0,6.2,6.2,2014.0,17
33,JamalLewis,BAL,1.0,20.0,57.0,0.0,0.0,0.0,0.0,0.0,5.7,5.7,2004.0,1
107,JamalLewis,BAL,1.0,24.0,62.0,2.0,0.0,0.0,0.0,0.0,18.2,18.2,2004.0,2
200,JamalLewis,BAL,1.0,18.0,186.0,1.0,1.0,1.0,46.0,0.0,29.2,29.2,2004.0,3
316,JamalLewis,BAL,1.0,15.0,73.0,1.0,0.0,0.0,0.0,0.0,13.3,13.3,2004.0,4
413,JamalLewis,BAL,1.0,28.0,116.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,2004.0,5
810,JamalLewis,BAL,1.0,22.0,81.0,1.0,2.0,1.0,14.0,0.0,15.5,15.5,2004.0,9
926,JamalLewis,BAL,1.0,30.0,71.0,0.0,3.0,3.0,20.0,0.0,9.1,9.1,2004.0,10
1072,JamalLewis,BAL,1.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,0.8,0.8,2004.0,11
1345,JamalLewis,BAL,1.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,2004.0,14
1414,JamalLewis,BAL,1.0,20.0,130.0,0.0,2.0,2.0,17.0,0.0,14.7,14.7,2004.0,15
1522,JamalLewis,BAL,1.0,14.0,26.0,1.0,2.0,2.0,16.0,0.0,10.2,10.2,2004.0,16
1605,JamalLewis,BAL,1.0,34.0,167.0,1.0,1.0,0.0,0.0,0.0,22.7,22.7,2004.0,17
1737,JamalLewis,BAL,1.0,16.0,48.0,0.0,1.0,1.0,4.0,0.0,5.2,5.2,2005.0,1
1842,JamalLewis,BAL,1.0,10.0,9.0,0.0,5.0,4.0,32.0,0.0,4.1,4.1,2005.0,2
2014,JamalLewis,BAL,1.0,29.0,81.0,1.0,0.0,0.0,0.0,0.0,14.1,14.1,2005.0,4
2109,JamalLewis,BAL,1.0,19.0,95.0,0.0,4.0,2.0,17.0,1.0,17.2,17.2,2005.0,5
2228,JamalLewis,BAL,1.0,24.0,59.0,0.0,3.0,2.0,11.0,0.0,7.0,7.0,2005.0,6
2340,JamalLewis,BAL,1.0,15.0,34.0,0.0,4.0,2.0,6.0,0.0,4.0,4.0,2005.0,7
2431,JamalLewis,BAL,1.0,17.0,61.0,0.0,1.0,1.0,0.0,0.0,6.1,6.1,2005.0,8
2538,JamalLewis,BAL,1.0,15.0,49.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,2005.0,9
2637,JamalLewis,BAL,1.0,14.0,44.0,0.0,7.0,5.0,13.0,0.0,5.7,5.7,2005.0,10
2749,JamalLewis,BAL,1.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2005.0,11
2804,JamalLewis,BAL,1.0,23.0,113.0,1.0,6.0,5.0,36.0,0.0,20.9,20.9,2005.0,12
2944,JamalLewis,BAL,1.0,8.0,17.0,0.0,4.0,3.0,23.0,0.0,4.0,4.0,2005.0,13
3107,JamalLewis,BAL,1.0,22.0,105.0,1.0,2.0,2.0,9.0,0.0,17.4,17.4,2005.0,15
3224,JamalLewis,BAL,1.0,24.0,74.0,0.0,3.0,2.0,11.0,0.0,8.5,8.5,2005.0,16
3319,JamalLewis,BAL,1.0,20.0,89.0,0.0,4.0,3.0,29.0,0.0,11.8,11.8,2005.0,17
3415,JamalLewis,BAL,1.0,18.0,78.0,1.0,0.0,0.0,0.0,0.0,13.8,13.8,2006.0,1
3532,JamalLewis,BAL,1.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2006.0,2
3620,JamalLewis,BAL,1.0,21.0,86.0,0.0,2.0,0.0,0.0,0.0,8.6,8.6,2006.0,3
3741,JamalLewis,BAL,1.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2006.0,4
3841,JamalLewis,BAL,1.0,15.0,43.0,0.0,3.0,1.0,1.0,0.0,4.4,4.4,2006.0,5
3929,JamalLewis,BAL,1.0,9.0,41.0,0.0,3.0,3.0,9.0,0.0,5.0,5.0,2006.0,6
4114,JamalLewis,BAL,1.0,31.0,109.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,2006.0,8
4207,JamalLewis,BAL,1.0,24.0,72.0,1.0,4.0,3.0,15.0,0.0,14.7,14.7,2006.0,9
4339,JamalLewis,BAL,1.0,16.0,45.0,0.0,1.0,1.0,5.0,0.0,5.0,5.0,2006.0,10
4398,JamalLewis,BAL,1.0,22.0,91.0,3.0,3.0,3.0,17.0,0.0,28.8,28.8,2006.0,11
4512,JamalLewis,BAL,1.0,17.0,66.0,1.0,1.0,1.0,4.0,0.0,13.0,13.0,2006.0,12
4630,JamalLewis,BAL,1.0,17.0,61.0,0.0,2.0,2.0,26.0,0.0,8.7,8.7,2006.0,13
4716,JamalLewis,BAL,1.0,24.0,81.0,1.0,1.0,0.0,0.0,0.0,14.1,14.1,2006.0,14
4806,JamalLewis,BAL,1.0,22.0,109.0,1.0,2.0,1.0,5.0,0.0,17.4,17.4,2006.0,15
4909,JamalLewis,BAL,1.0,24.0,77.0,1.0,2.0,2.0,21.0,0.0,15.8,15.8,2006.0,16
5028,JamalLewis,BAL,1.0,20.0,69.0,0.0,2.0,1.0,12.0,0.0,8.1,8.1,2006.0,17
5140,JamalLewis,CLE,1.0,11.0,35.0,0.0,2.0,2.0,11.0,0.0,4.6,4.6,2007.0,1
5197,JamalLewis,CLE,1.0,28.0,215.0,1.0,1.0,0.0,0.0,0.0,27.5,27.5,2007.0,2
5330,JamalLewis,CLE,1.0,15.0,56.0,0.0,3.0,2.0,22.0,0.0,7.8,7.8,2007.0,3
5408,JamalLewis,CLE,1.0,23.0,64.0,1.0,0.0,0.0,0.0,0.0,12.4,12.4,2007.0,4
5557,JamalLewis,CLE,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2007.0,5
5826,JamalLewis,CLE,1.0,17.0,61.0,0.0,1.0,0.0,0.0,0.0,6.1,6.1,2007.0,8
5897,JamalLewis,CLE,1.0,20.0,37.0,4.0,6.0,4.0,67.0,0.0,34.4,34.4,2007.0,9
6032,JamalLewis,CLE,1.0,16.0,35.0,0.0,4.0,3.0,8.0,0.0,4.3,4.3,2007.0,10
6099,JamalLewis,CLE,1.0,22.0,92.0,1.0,6.0,4.0,30.0,0.0,18.2,18.2,2007.0,11
6200,JamalLewis,CLE,1.0,29.0,134.0,1.0,2.0,2.0,13.0,0.0,20.7,20.7,2007.0,12
6313,JamalLewis,CLE,1.0,16.0,62.0,0.0,3.0,3.0,24.0,1.0,14.6,14.6,2007.0,13
6399,JamalLewis,CLE,1.0,21.0,118.0,1.0,4.0,3.0,19.0,1.0,25.7,25.7,2007.0,14
6504,JamalLewis,CLE,1.0,33.0,163.0,0.0,1.0,1.0,11.0,0.0,17.4,17.4,2007.0,15
6614,JamalLewis,CLE,1.0,21.0,92.0,0.0,5.0,5.0,42.0,0.0,13.4,13.4,2007.0,16
6711,JamalLewis,CLE,1.0,26.0,128.0,0.0,1.0,1.0,1.0,0.0,12.9,12.9,2007.0,17
6826,JamalLewis,CLE,1.0,13.0,62.0,0.0,1.0,1.0,14.0,0.0,7.6,7.6,2008.0,1
6932,JamalLewis,CLE,1.0,19.0,38.0,0.0,3.0,3.0,28.0,0.0,6.6,6.6,2008.0,2
7028,JamalLewis,CLE,1.0,12.0,56.0,0.0,4.0,3.0,21.0,0.0,7.7,7.7,2008.0,3
7104,JamalLewis,CLE,1.0,25.0,79.0,1.0,2.0,2.0,15.0,0.0,15.4,15.4,2008.0,4
7305,JamalLewis,CLE,1.0,21.0,88.0,1.0,1.0,1.0,4.0,0.0,15.2,15.2,2008.0,6
7419,JamalLewis,CLE,1.0,19.0,80.0,0.0,3.0,1.0,18.0,0.0,9.8,9.8,2008.0,7
7505,JamalLewis,CLE,1.0,20.0,81.0,1.0,2.0,1.0,7.0,0.0,14.8,14.8,2008.0,8
7626,JamalLewis,CLE,1.0,19.0,49.0,0.0,1.0,1.0,13.0,0.0,6.2,6.2,2008.0,9
7709,JamalLewis,CLE,1.0,19.0,60.0,1.0,2.0,2.0,24.0,0.0,14.4,14.4,2008.0,10
7838,JamalLewis,CLE,1.0,18.0,65.0,0.0,1.0,0.0,0.0,0.0,6.5,6.5,2008.0,11
7932,JamalLewis,CLE,1.0,10.0,58.0,0.0,2.0,2.0,10.0,0.0,6.8,6.8,2008.0,12
8023,JamalLewis,CLE,1.0,24.0,77.0,0.0,3.0,1.0,7.0,0.0,8.4,8.4,2008.0,13
8162,JamalLewis,CLE,1.0,7.0,7.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,2008.0,14
8240,JamalLewis,CLE,1.0,14.0,32.0,0.0,3.0,3.0,14.0,0.0,4.6,4.6,2008.0,15
8333,JamalLewis,CLE,1.0,16.0,76.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,2008.0,16
8423,JamalLewis,CLE,1.0,23.0,94.0,0.0,1.0,0.0,0.0,0.0,9.4,9.4,2008.0,17
8518,JamalLewis,CLE,1.0,11.0,57.0,0.0,3.0,3.0,47.0,0.0,10.4,10.4,2009.0,1
8641,JamalLewis,CLE,1.0,14.0,38.0,0.0,1.0,1.0,8.0,0.0,4.6,4.6,2009.0,2
8911,JamalLewis,CLE,1.0,31.0,117.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,2009.0,5
9036,JamalLewis,CLE,1.0,11.0,21.0,0.0,5.0,2.0,15.0,0.0,3.6,3.6,2009.0,6
9129,JamalLewis,CLE,1.0,15.0,47.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,2009.0,7
9220,JamalLewis,CLE,1.0,16.0,69.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,2009.0,8
9431,JamalLewis,CLE,1.0,10.0,36.0,0.0,1.0,1.0,5.0,0.0,4.1,4.1,2009.0,10
9520,JamalLewis,CLE,1.0,24.0,75.0,0.0,1.0,1.0,13.0,0.0,8.8,8.8,2009.0,11
9638,JamalLewis,CLE,1.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2009.0,12
118,JamalRobertson,SF,1.0,9.0,38.0,1.0,1.0,1.0,10.0,0.0,10.8,10.8,2004.0,2
245,JamalRobertson,SF,1.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2004.0,3
444,JamalRobertson,SF,1.0,2.0,9.0,0.0,4.0,3.0,24.0,0.0,3.3,3.3,2004.0,5
2265,JamalRobertson,CAR,1.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,2005.0,6
3322,JamalRobertson,CAR,1.0,10.0,34.0,1.0,1.0,0.0,0.0,0.0,9.4,9.4,2005.0,17
392,JamarMartin,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
896,JamarMartin,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
1187,JamarMartin,MIA,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.2,0.2,2004.0,12
1275,JamarMartin,MIA,1.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.8,0.8,2004.0,13
1580,JamarMartin,MIA,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.5,0.5,2004.0,16
280,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
381,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
686,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,7
828,JameelCook,TB,1.0,0.0,0.0,0.0,6.0,3.0,17.0,1.0,7.7,7.7,2004.0,9
957,JameelCook,TB,1.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,1.0,1.0,2004.0,10
1068,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.9,0.9,2004.0,11
1196,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,12
1274,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.8,0.8,2004.0,13
1495,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
1596,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,16
1694,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,17
1769,JameelCook,TB,1.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.7,0.7,2005.0,1
1894,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2
1951,JameelCook,TB,1.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,1.1,1.1,2005.0,3
2084,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
2174,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.1,2005.0,5
2277,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2483,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
2588,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
2667,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.6,0.6,2005.0,10
2794,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
2866,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.9,0.9,2005.0,12
2986,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
3096,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
3189,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
3231,JameelCook,TB,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,6.9,6.9,2005.0,16
3396,JameelCook,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
3482,JameelCook,HOU,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2006.0,1
3548,JameelCook,HOU,1.0,0.0,0.0,0.0,6.0,5.0,34.0,0.0,3.4,3.4,2006.0,2
3679,JameelCook,HOU,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3768,JameelCook,HOU,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.6,0.6,2006.0,4
3982,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4045,JameelCook,HOU,1.0,0.0,0.0,0.0,6.0,3.0,24.0,0.0,2.4,2.4,2006.0,7
4146,JameelCook,HOU,1.0,1.0,3.0,0.0,3.0,3.0,20.0,0.0,2.3,2.3,2006.0,8
4246,JameelCook,HOU,1.0,1.0,14.0,0.0,2.0,1.0,3.0,0.0,1.7,1.7,2006.0,9
4362,JameelCook,HOU,1.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,1.1,1.1,2006.0,10
4466,JameelCook,HOU,1.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,1.0,2006.0,11
4692,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
5192,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
5290,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
5351,JameelCook,HOU,1.0,5.0,15.0,0.0,2.0,2.0,12.0,0.0,2.7,2.7,2007.0,3
5439,JameelCook,HOU,1.0,2.0,6.0,0.0,6.0,6.0,28.0,0.0,3.4,3.4,2007.0,4
5583,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
5675,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5781,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
5878,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
5966,JameelCook,HOU,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2007.0,9
6189,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,11
6282,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
6383,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,13
6489,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
6588,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
6682,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
6782,JameelCook,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
