,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
2760,GusFrerotte,STL,1.0,3.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2007.0,16
2816,GusFrerotte,STL,1.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.8,-0.8,2007.0,17
2918,GusFrerotte,MIN,1.0,16.0,28.0,204.0,1.0,1.0,4.0,-2.0,0.0,11.0,11.0,2008.0,3
2959,GusFrerotte,MIN,1.0,25.0,43.0,266.0,0.0,1.0,1.0,0.0,0.0,9.6,9.6,2008.0,4
2988,GusFrerotte,MIN,1.0,19.0,36.0,222.0,1.0,0.0,2.0,4.0,0.0,13.3,13.3,2008.0,5
3024,GusFrerotte,MIN,1.0,18.0,33.0,296.0,1.0,1.0,0.0,0.0,0.0,14.8,14.8,2008.0,6
3050,GusFrerotte,MIN,1.0,25.0,40.0,298.0,2.0,4.0,0.0,0.0,0.0,15.9,15.9,2008.0,7
3114,GusFrerotte,MIN,1.0,11.0,18.0,182.0,3.0,1.0,3.0,0.0,0.0,18.3,18.3,2008.0,9
3164,GusFrerotte,MIN,1.0,15.0,28.0,151.0,2.0,3.0,1.0,-1.0,0.0,10.9,10.9,2008.0,10
3202,GusFrerotte,MIN,1.0,14.0,20.0,138.0,1.0,0.0,2.0,3.0,0.0,9.8,9.8,2008.0,11
3249,GusFrerotte,MIN,1.0,12.0,20.0,120.0,0.0,1.0,5.0,2.0,0.0,4.0,4.0,2008.0,12
3270,GusFrerotte,MIN,1.0,16.0,25.0,210.0,1.0,1.0,1.0,1.0,1.0,17.5,17.5,2008.0,13
3337,GusFrerotte,MIN,1.0,7.0,10.0,70.0,0.0,2.0,0.0,0.0,0.0,0.8,0.8,2008.0,14
2090,IngleMartin,GB,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0,-0.5,-0.5,2006.0,17
385,JPLosman,BUF,1.0,1.0,2.0,5.0,0.0,1.0,1.0,5.0,0.0,-0.3,-0.3,2004.0,10
463,JPLosman,BUF,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2004.0,12
548,JPLosman,BUF,1.0,1.0,2.0,10.0,0.0,0.0,1.0,10.0,0.0,1.4,1.4,2004.0,14
639,JPLosman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,16
703,JPLosman,BUF,1.0,17.0,28.0,170.0,1.0,0.0,6.0,31.0,0.0,13.9,13.9,2005.0,1
760,JPLosman,BUF,1.0,12.0,29.0,113.0,0.0,0.0,4.0,13.0,0.0,5.8,5.8,2005.0,2
800,JPLosman,BUF,1.0,10.0,23.0,75.0,0.0,1.0,5.0,20.0,0.0,4.0,4.0,2005.0,3
838,JPLosman,BUF,1.0,7.0,15.0,75.0,0.0,1.0,4.0,38.0,0.0,5.8,5.8,2005.0,4
1057,JPLosman,BUF,1.0,9.0,16.0,137.0,2.0,0.0,4.0,3.0,0.0,13.8,13.8,2005.0,10
1100,JPLosman,BUF,1.0,20.0,36.0,168.0,1.0,1.0,2.0,30.0,0.0,12.7,12.7,2005.0,11
1158,JPLosman,BUF,1.0,16.0,29.0,197.0,0.0,1.0,3.0,0.0,0.0,6.9,6.9,2005.0,12
1174,JPLosman,BUF,1.0,13.0,26.0,224.0,3.0,1.0,3.0,10.0,0.0,21.0,21.0,2005.0,13
1237,JPLosman,BUF,1.0,10.0,27.0,181.0,1.0,3.0,1.0,7.0,0.0,8.9,8.9,2005.0,14
1425,JPLosman,BUF,1.0,15.0,23.0,164.0,0.0,0.0,1.0,0.0,0.0,6.6,6.6,2006.0,1
1470,JPLosman,BUF,1.0,11.0,18.0,83.0,1.0,0.0,2.0,10.0,0.0,8.3,8.3,2006.0,2
1489,JPLosman,BUF,1.0,22.0,38.0,328.0,1.0,1.0,3.0,14.0,1.0,23.5,26.5,2006.0,3
1534,JPLosman,BUF,1.0,23.0,32.0,222.0,1.0,0.0,4.0,17.0,0.0,14.6,14.6,2006.0,4
1587,JPLosman,BUF,1.0,14.0,27.0,115.0,1.0,3.0,3.0,8.0,0.0,6.4,6.4,2006.0,5
1609,JPLosman,BUF,1.0,21.0,34.0,207.0,2.0,1.0,3.0,16.0,0.0,16.9,16.9,2006.0,6
1659,JPLosman,BUF,1.0,16.0,25.0,193.0,0.0,1.0,3.0,13.0,0.0,8.0,8.0,2006.0,7
1727,JPLosman,BUF,1.0,8.0,15.0,102.0,1.0,0.0,3.0,2.0,0.0,8.3,8.3,2006.0,9
1769,JPLosman,BUF,1.0,9.0,13.0,83.0,0.0,0.0,1.0,0.0,0.0,3.3,3.3,2006.0,10
1781,JPLosman,BUF,1.0,26.0,38.0,340.0,3.0,1.0,2.0,14.0,0.0,26.0,29.0,2006.0,11
1849,JPLosman,BUF,1.0,21.0,28.0,169.0,0.0,1.0,3.0,0.0,0.0,5.8,5.8,2006.0,12
1876,JPLosman,BUF,1.0,21.0,37.0,184.0,2.0,2.0,6.0,26.0,0.0,16.0,16.0,2006.0,13
1926,JPLosman,BUF,1.0,10.0,15.0,157.0,2.0,0.0,1.0,-1.0,0.0,14.2,14.2,2006.0,14
1957,JPLosman,BUF,1.0,13.0,19.0,200.0,3.0,0.0,2.0,11.0,0.0,21.1,21.1,2006.0,15
2011,JPLosman,BUF,1.0,19.0,33.0,266.0,1.0,2.0,0.0,0.0,0.0,12.6,12.6,2006.0,16
2061,JPLosman,BUF,1.0,20.0,35.0,237.0,1.0,2.0,1.0,10.0,0.0,12.5,12.5,2006.0,17
2124,JPLosman,BUF,1.0,14.0,21.0,97.0,0.0,1.0,2.0,13.0,0.0,4.2,4.2,2007.0,1
2166,JPLosman,BUF,1.0,15.0,25.0,154.0,0.0,0.0,4.0,38.0,0.0,10.0,10.0,2007.0,2
2223,JPLosman,BUF,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2007.0,3
2409,JPLosman,BUF,1.0,3.0,5.0,113.0,1.0,0.0,0.0,0.0,0.0,8.5,8.5,2007.0,8
2440,JPLosman,BUF,1.0,24.0,34.0,295.0,1.0,1.0,4.0,21.0,0.0,16.9,16.9,2007.0,9
2490,JPLosman,BUF,1.0,12.0,23.0,157.0,0.0,1.0,3.0,1.0,0.0,5.4,5.4,2007.0,10
2527,JPLosman,BUF,1.0,15.0,26.0,173.0,1.0,1.0,4.0,31.0,0.0,13.0,13.0,2007.0,11
2567,JPLosman,BUF,1.0,27.0,40.0,211.0,1.0,2.0,3.0,6.0,0.0,11.0,11.0,2007.0,12
2717,JPLosman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
2895,JPLosman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
2978,JPLosman,BUF,1.0,15.0,21.0,220.0,1.0,1.0,2.0,2.0,1.0,18.0,18.0,2008.0,5
3263,JPLosman,BUF,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,-0.2,-0.2,2008.0,12
3294,JPLosman,BUF,1.0,11.0,17.0,93.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,2008.0,13
3330,JPLosman,BUF,1.0,13.0,27.0,123.0,0.0,1.0,5.0,53.0,0.0,9.2,9.2,2008.0,14
3361,JPLosman,BUF,1.0,24.0,39.0,148.0,1.0,3.0,2.0,17.0,1.0,14.6,14.6,2008.0,15
4082,JPLosman,OAK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,15
5248,JPLosman,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
5365,JPLosman,MIA,1.0,6.0,10.0,60.0,0.0,0.0,2.0,1.0,0.0,2.5,2.5,2011.0,14
160,JTOSullivan,NO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
685,JTOSullivan,GB,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2004.0,17
2169,JTOSullivan,DET,1.0,13.0,23.0,148.0,1.0,2.0,2.0,-9.0,0.0,7.0,7.0,2007.0,2
2463,JTOSullivan,DET,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2007.0,9
2627,JTOSullivan,DET,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2007.0,13
2718,JTOSullivan,DET,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
2765,JTOSullivan,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
2811,JTOSullivan,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
2845,JTOSullivan,SF,1.0,14.0,20.0,195.0,0.0,1.0,2.0,1.0,0.0,6.9,6.9,2008.0,1
2863,JTOSullivan,SF,1.0,20.0,32.0,321.0,1.0,0.0,4.0,32.0,0.0,20.0,23.0,2008.0,2
2904,JTOSullivan,SF,1.0,16.0,23.0,189.0,2.0,0.0,8.0,32.0,0.0,18.8,18.8,2008.0,3
2952,JTOSullivan,SF,1.0,18.0,36.0,257.0,1.0,2.0,2.0,0.0,0.0,12.3,12.3,2008.0,4
2981,JTOSullivan,SF,1.0,14.0,29.0,130.0,3.0,3.0,6.0,23.0,0.0,16.5,16.5,2008.0,5
3033,JTOSullivan,SF,1.0,17.0,30.0,199.0,0.0,2.0,3.0,31.0,0.0,9.1,9.1,2008.0,6
3054,JTOSullivan,SF,1.0,16.0,28.0,256.0,1.0,2.0,4.0,27.0,0.0,14.9,14.9,2008.0,7
3107,JTOSullivan,SF,1.0,13.0,21.0,131.0,0.0,1.0,0.0,0.0,0.0,4.2,4.2,2008.0,8
3218,JTOSullivan,SF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.1,-0.1,2008.0,11
3741,JTOSullivan,CIN,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.9,0.9,2009.0,7
4034,JTOSullivan,CIN,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2009.0,14
4170,JTOSullivan,CIN,1.0,3.0,8.0,31.0,0.0,0.0,1.0,3.0,0.0,1.5,1.5,2009.0,17
2620,JaMarcusRussell,OAK,1.0,4.0,7.0,56.0,0.0,0.0,3.0,4.0,0.0,2.6,2.6,2007.0,13
2713,JaMarcusRussell,OAK,1.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2007.0,15
2755,JaMarcusRussell,OAK,1.0,7.0,23.0,83.0,1.0,3.0,2.0,0.0,0.0,4.3,4.3,2007.0,16
2792,JaMarcusRussell,OAK,1.0,23.0,31.0,224.0,1.0,1.0,0.0,0.0,0.0,12.0,12.0,2007.0,17
2827,JaMarcusRussell,OAK,1.0,17.0,26.0,180.0,2.0,0.0,4.0,7.0,0.0,15.9,15.9,2008.0,1
2887,JaMarcusRussell,OAK,1.0,6.0,17.0,55.0,0.0,0.0,1.0,3.0,0.0,2.5,2.5,2008.0,2
2909,JaMarcusRussell,OAK,1.0,9.0,19.0,156.0,1.0,0.0,1.0,1.0,1.0,16.3,16.3,2008.0,3
2949,JaMarcusRussell,OAK,1.0,22.0,37.0,277.0,1.0,1.0,2.0,4.0,0.0,14.5,14.5,2008.0,4
3036,JaMarcusRussell,OAK,1.0,13.0,35.0,159.0,0.0,1.0,1.0,11.0,0.0,6.5,6.5,2008.0,6
3057,JaMarcusRussell,OAK,1.0,17.0,30.0,203.0,1.0,0.0,0.0,0.0,0.0,12.1,12.1,2008.0,7
3098,JaMarcusRussell,OAK,1.0,15.0,33.0,228.0,1.0,1.0,1.0,13.0,0.0,13.4,13.4,2008.0,8
3140,JaMarcusRussell,OAK,1.0,6.0,19.0,31.0,0.0,1.0,2.0,46.0,0.0,4.8,4.8,2008.0,9
3210,JaMarcusRussell,OAK,1.0,15.0,22.0,156.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,2008.0,11
3243,JaMarcusRussell,OAK,1.0,10.0,11.0,152.0,1.0,0.0,3.0,3.0,0.0,10.4,10.4,2008.0,12
3284,JaMarcusRussell,OAK,1.0,10.0,28.0,132.0,0.0,0.0,2.0,37.0,0.0,9.0,9.0,2008.0,13
3338,JaMarcusRussell,OAK,1.0,9.0,13.0,68.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,2008.0,14
3355,JaMarcusRussell,OAK,1.0,17.0,31.0,242.0,2.0,1.0,0.0,0.0,0.0,16.7,16.7,2008.0,15
3395,JaMarcusRussell,OAK,1.0,18.0,25.0,236.0,2.0,0.0,0.0,0.0,0.0,17.4,17.4,2008.0,16
3440,JaMarcusRussell,OAK,1.0,14.0,21.0,148.0,2.0,1.0,1.0,2.0,0.0,13.1,13.1,2008.0,17
3493,JaMarcusRussell,OAK,1.0,12.0,30.0,208.0,1.0,2.0,2.0,6.0,0.0,10.9,10.9,2009.0,1
3545,JaMarcusRussell,OAK,1.0,7.0,24.0,109.0,0.0,0.0,3.0,-3.0,0.0,4.1,4.1,2009.0,2
3583,JaMarcusRussell,OAK,1.0,12.0,21.0,61.0,0.0,2.0,3.0,22.0,0.0,2.6,2.6,2009.0,3
3625,JaMarcusRussell,OAK,1.0,12.0,33.0,128.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2009.0,4
3662,JaMarcusRussell,OAK,1.0,8.0,13.0,100.0,0.0,0.0,2.0,5.0,0.0,4.5,4.5,2009.0,5
3687,JaMarcusRussell,OAK,1.0,17.0,28.0,224.0,1.0,2.0,5.0,8.0,0.0,11.8,11.8,2009.0,6
3743,JaMarcusRussell,OAK,1.0,6.0,11.0,61.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,2009.0,7
3776,JaMarcusRussell,OAK,1.0,14.0,22.0,109.0,0.0,1.0,1.0,1.0,0.0,3.5,3.5,2009.0,8
3851,JaMarcusRussell,OAK,1.0,9.0,24.0,67.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2009.0,10
4033,JaMarcusRussell,OAK,1.0,10.0,16.0,74.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2009.0,14
4069,JaMarcusRussell,OAK,1.0,5.0,11.0,47.0,1.0,0.0,0.0,0.0,0.0,5.9,5.9,2009.0,15
4162,JaMarcusRussell,OAK,1.0,9.0,14.0,102.0,0.0,1.0,0.0,0.0,0.0,3.1,3.1,2009.0,17
6,JakeDelhomme,CAR,1.0,23.0,39.0,284.0,2.0,1.0,1.0,0.0,0.0,18.4,18.4,2004.0,1
50,JakeDelhomme,CAR,1.0,16.0,29.0,180.0,3.0,2.0,1.0,0.0,0.0,17.2,17.2,2004.0,2
139,JakeDelhomme,CAR,1.0,23.0,38.0,308.0,0.0,2.0,1.0,13.0,0.0,11.6,14.6,2004.0,4
174,JakeDelhomme,CAR,1.0,13.0,20.0,173.0,1.0,0.0,4.0,3.0,1.0,17.2,17.2,2004.0,5
222,JakeDelhomme,CAR,1.0,24.0,42.0,205.0,1.0,4.0,1.0,2.0,0.0,8.4,8.4,2004.0,6
258,JakeDelhomme,CAR,1.0,17.0,36.0,155.0,0.0,1.0,0.0,0.0,0.0,5.2,5.2,2004.0,7
280,JakeDelhomme,CAR,1.0,19.0,36.0,248.0,2.0,1.0,3.0,18.0,0.0,18.7,18.7,2004.0,8
314,JakeDelhomme,CAR,1.0,25.0,45.0,299.0,3.0,0.0,2.0,7.0,0.0,24.7,24.7,2004.0,9
351,JakeDelhomme,CAR,1.0,19.0,34.0,303.0,3.0,0.0,1.0,-2.0,0.0,23.9,26.9,2004.0,10
405,JakeDelhomme,CAR,1.0,12.0,25.0,157.0,2.0,1.0,1.0,4.0,0.0,13.7,13.7,2004.0,11
442,JakeDelhomme,CAR,1.0,14.0,21.0,213.0,2.0,1.0,1.0,5.0,0.0,16.0,16.0,2004.0,12
488,JakeDelhomme,CAR,1.0,22.0,29.0,294.0,1.0,0.0,2.0,0.0,0.0,15.8,15.8,2004.0,13
530,JakeDelhomme,CAR,1.0,16.0,30.0,206.0,1.0,1.0,5.0,9.0,0.0,12.1,12.1,2004.0,14
568,JakeDelhomme,CAR,1.0,24.0,35.0,340.0,2.0,1.0,1.0,0.0,0.0,20.6,23.6,2004.0,15
599,JakeDelhomme,CAR,1.0,19.0,24.0,214.0,4.0,0.0,1.0,12.0,0.0,25.8,25.8,2004.0,16
648,JakeDelhomme,CAR,1.0,24.0,50.0,307.0,2.0,0.0,0.0,0.0,0.0,20.3,23.3,2004.0,17
708,JakeDelhomme,CAR,1.0,19.0,31.0,212.0,1.0,2.0,2.0,17.0,0.0,12.2,12.2,2005.0,1
762,JakeDelhomme,CAR,1.0,11.0,26.0,154.0,0.0,1.0,3.0,-2.0,0.0,5.0,5.0,2005.0,2
780,JakeDelhomme,CAR,1.0,19.0,35.0,285.0,3.0,1.0,0.0,0.0,0.0,22.4,22.4,2005.0,3
822,JakeDelhomme,CAR,1.0,17.0,24.0,206.0,2.0,0.0,2.0,-3.0,0.0,15.9,15.9,2005.0,4
863,JakeDelhomme,CAR,1.0,18.0,29.0,243.0,2.0,1.0,1.0,-1.0,0.0,16.6,16.6,2005.0,5
899,JakeDelhomme,CAR,1.0,15.0,25.0,236.0,2.0,3.0,2.0,5.0,0.0,14.9,14.9,2005.0,6
972,JakeDelhomme,CAR,1.0,21.0,30.0,341.0,3.0,0.0,1.0,2.0,0.0,25.8,28.8,2005.0,8
1028,JakeDelhomme,CAR,1.0,11.0,18.0,216.0,1.0,0.0,1.0,0.0,0.0,12.6,12.6,2005.0,9
1066,JakeDelhomme,CAR,1.0,10.0,20.0,119.0,1.0,2.0,2.0,-2.0,0.0,6.6,6.6,2005.0,10
1106,JakeDelhomme,CAR,1.0,22.0,38.0,235.0,0.0,2.0,2.0,8.0,0.0,8.2,8.2,2005.0,11
1148,JakeDelhomme,CAR,1.0,20.0,27.0,191.0,1.0,0.0,1.0,-1.0,0.0,11.5,11.5,2005.0,12
1187,JakeDelhomme,CAR,1.0,17.0,27.0,164.0,2.0,1.0,4.0,1.0,0.0,13.7,13.7,2005.0,13
1230,JakeDelhomme,CAR,1.0,21.0,33.0,220.0,1.0,1.0,1.0,6.0,0.0,12.4,12.4,2005.0,14
1264,JakeDelhomme,CAR,1.0,13.0,21.0,176.0,1.0,1.0,1.0,2.0,1.0,16.2,16.2,2005.0,15
1315,JakeDelhomme,CAR,1.0,14.0,31.0,260.0,2.0,1.0,1.0,-1.0,0.0,17.3,17.3,2005.0,16
1358,JakeDelhomme,CAR,1.0,14.0,20.0,163.0,2.0,0.0,0.0,0.0,0.0,14.5,14.5,2005.0,17
1426,JakeDelhomme,CAR,1.0,21.0,39.0,186.0,0.0,1.0,0.0,0.0,0.0,6.4,6.4,2006.0,1
1472,JakeDelhomme,CAR,1.0,17.0,33.0,181.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,2006.0,2
1500,JakeDelhomme,CAR,1.0,22.0,36.0,272.0,1.0,0.0,2.0,12.0,0.0,16.1,16.1,2006.0,3
1536,JakeDelhomme,CAR,1.0,19.0,29.0,169.0,2.0,0.0,3.0,-3.0,0.0,14.5,14.5,2006.0,4
1581,JakeDelhomme,CAR,1.0,20.0,29.0,170.0,1.0,0.0,1.0,-1.0,0.0,10.7,10.7,2006.0,5
1605,JakeDelhomme,CAR,1.0,24.0,39.0,365.0,2.0,2.0,2.0,-2.0,0.0,20.4,23.4,2006.0,6
1647,JakeDelhomme,CAR,1.0,20.0,34.0,238.0,2.0,1.0,0.0,0.0,0.0,16.5,16.5,2006.0,7
1693,JakeDelhomme,CAR,1.0,17.0,31.0,149.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2006.0,8
1751,JakeDelhomme,CAR,1.0,22.0,34.0,240.0,2.0,1.0,3.0,2.0,0.0,16.8,16.8,2006.0,10
1802,JakeDelhomme,CAR,1.0,13.0,25.0,191.0,1.0,1.0,3.0,-3.0,0.0,10.3,10.3,2006.0,11
1844,JakeDelhomme,CAR,1.0,23.0,38.0,168.0,1.0,2.0,0.0,0.0,0.0,8.7,8.7,2006.0,12
1867,JakeDelhomme,CAR,1.0,22.0,37.0,269.0,3.0,2.0,1.0,10.0,0.0,21.8,21.8,2006.0,13
2054,JakeDelhomme,CAR,1.0,23.0,27.0,207.0,2.0,0.0,3.0,-3.0,0.0,16.0,16.0,2006.0,17
2099,JakeDelhomme,CAR,1.0,18.0,27.0,201.0,3.0,0.0,3.0,12.0,0.0,21.2,21.2,2007.0,1
2141,JakeDelhomme,CAR,1.0,27.0,41.0,316.0,3.0,1.0,1.0,13.0,0.0,24.9,27.9,2007.0,2
2205,JakeDelhomme,CAR,1.0,10.0,18.0,109.0,2.0,0.0,2.0,1.0,0.0,12.5,12.5,2007.0,3
2832,JakeDelhomme,CAR,1.0,23.0,41.0,247.0,1.0,0.0,0.0,0.0,0.0,13.9,13.9,2008.0,1
2884,JakeDelhomme,CAR,1.0,12.0,21.0,128.0,0.0,1.0,4.0,3.0,0.0,4.4,4.4,2008.0,2
2925,JakeDelhomme,CAR,1.0,17.0,29.0,191.0,0.0,0.0,1.0,0.0,0.0,7.6,7.6,2008.0,3
2945,JakeDelhomme,CAR,1.0,20.0,29.0,294.0,2.0,0.0,0.0,0.0,0.0,19.8,19.8,2008.0,4
2980,JakeDelhomme,CAR,1.0,14.0,22.0,236.0,2.0,1.0,1.0,1.0,0.0,16.5,16.5,2008.0,5
3035,JakeDelhomme,CAR,1.0,20.0,39.0,242.0,0.0,3.0,1.0,-1.0,0.0,6.6,6.6,2008.0,6
3048,JakeDelhomme,CAR,1.0,14.0,22.0,195.0,2.0,0.0,1.0,8.0,0.0,16.6,16.6,2008.0,7
3088,JakeDelhomme,CAR,1.0,20.0,28.0,248.0,2.0,0.0,2.0,-2.0,0.0,17.7,17.7,2008.0,8
3173,JakeDelhomme,CAR,1.0,7.0,27.0,72.0,1.0,4.0,1.0,0.0,0.0,2.9,2.9,2008.0,10
3207,JakeDelhomme,CAR,1.0,10.0,19.0,98.0,1.0,0.0,2.0,-2.0,0.0,7.7,7.7,2008.0,11
3225,JakeDelhomme,CAR,1.0,21.0,35.0,295.0,1.0,0.0,2.0,18.0,1.0,23.6,23.6,2008.0,12
3276,JakeDelhomme,CAR,1.0,12.0,17.0,177.0,0.0,0.0,2.0,0.0,1.0,13.1,13.1,2008.0,13
3332,JakeDelhomme,CAR,1.0,14.0,20.0,173.0,1.0,2.0,2.0,-2.0,0.0,8.7,8.7,2008.0,14
3366,JakeDelhomme,CAR,1.0,17.0,26.0,253.0,1.0,1.0,1.0,-2.0,0.0,12.9,12.9,2008.0,15
3410,JakeDelhomme,CAR,1.0,11.0,19.0,185.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,2008.0,16
3438,JakeDelhomme,CAR,1.0,14.0,20.0,250.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,2008.0,17
3512,JakeDelhomme,CAR,1.0,7.0,17.0,73.0,0.0,4.0,2.0,9.0,0.0,-0.2,-0.2,2009.0,1
3529,JakeDelhomme,CAR,1.0,25.0,41.0,308.0,1.0,1.0,0.0,0.0,0.0,15.3,18.3,2009.0,2
3573,JakeDelhomme,CAR,1.0,22.0,33.0,220.0,1.0,2.0,2.0,10.0,0.0,11.8,11.8,2009.0,3
3654,JakeDelhomme,CAR,1.0,16.0,25.0,181.0,1.0,1.0,3.0,7.0,0.0,10.9,10.9,2009.0,5
3697,JakeDelhomme,CAR,1.0,9.0,17.0,65.0,1.0,2.0,1.0,5.0,0.0,5.1,5.1,2009.0,6
3728,JakeDelhomme,CAR,1.0,27.0,44.0,325.0,0.0,3.0,0.0,0.0,0.0,10.0,13.0,2009.0,7
3770,JakeDelhomme,CAR,1.0,7.0,14.0,90.0,1.0,0.0,1.0,7.0,0.0,8.3,8.3,2009.0,8
3813,JakeDelhomme,CAR,1.0,17.0,30.0,201.0,0.0,0.0,2.0,-6.0,0.0,7.4,7.4,2009.0,9
3832,JakeDelhomme,CAR,1.0,15.0,24.0,195.0,2.0,0.0,4.0,11.0,0.0,16.9,16.9,2009.0,10
3883,JakeDelhomme,CAR,1.0,19.0,42.0,227.0,1.0,1.0,2.0,17.0,0.0,13.8,13.8,2009.0,11
3938,JakeDelhomme,CAR,1.0,14.0,34.0,130.0,0.0,4.0,0.0,0.0,0.0,1.2,1.2,2009.0,12
4199,JakeDelhomme,CLE,1.0,20.0,37.0,227.0,1.0,2.0,1.0,1.0,0.0,11.2,11.2,2010.0,1
4364,JakeDelhomme,CLE,1.0,13.0,23.0,97.0,0.0,2.0,1.0,0.0,0.0,1.9,1.9,2010.0,5
4623,JakeDelhomme,CLE,1.0,24.0,35.0,245.0,0.0,2.0,2.0,2.0,0.0,8.0,8.0,2010.0,12
4656,JakeDelhomme,CLE,1.0,24.0,34.0,217.0,1.0,0.0,4.0,-5.0,0.0,12.2,12.2,2010.0,13
4708,JakeDelhomme,CLE,1.0,12.0,20.0,86.0,0.0,1.0,0.0,0.0,0.0,2.4,2.4,2010.0,14
5479,JakeDelhomme,HOU,1.0,18.0,28.0,211.0,1.0,0.0,0.0,0.0,0.0,12.4,12.4,2011.0,17
4998,JakeLocker,TEN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4
5099,JakeLocker,TEN,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2011.0,7
5234,JakeLocker,TEN,1.0,9.0,19.0,140.0,2.0,0.0,1.0,11.0,0.0,14.7,14.7,2011.0,11
5337,JakeLocker,TEN,1.0,13.0,29.0,282.0,1.0,0.0,6.0,36.0,1.0,24.9,24.9,2011.0,14
5403,JakeLocker,TEN,1.0,11.0,16.0,108.0,1.0,0.0,1.0,9.0,0.0,9.2,9.2,2011.0,15
5522,JakeLocker,TEN,1.0,23.0,32.0,229.0,1.0,1.0,2.0,11.0,0.0,13.3,13.3,2012.0,1
5564,JakeLocker,TEN,1.0,15.0,30.0,174.0,1.0,1.0,2.0,21.0,0.0,12.1,12.1,2012.0,2
5577,JakeLocker,TEN,1.0,29.0,42.0,378.0,2.0,0.0,4.0,35.0,0.0,26.6,29.6,2012.0,3
5645,JakeLocker,TEN,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4
5826,JakeLocker,TEN,1.0,9.0,21.0,122.0,2.0,0.0,4.0,36.0,0.0,16.5,16.5,2012.0,10
5902,JakeLocker,TEN,1.0,23.0,40.0,261.0,1.0,2.0,5.0,21.0,0.0,14.5,14.5,2012.0,12
5931,JakeLocker,TEN,1.0,21.0,45.0,309.0,1.0,3.0,4.0,38.0,0.0,17.2,20.2,2012.0,13
5962,JakeLocker,TEN,1.0,22.0,35.0,262.0,1.0,2.0,4.0,51.0,0.0,17.6,17.6,2012.0,14
6006,JakeLocker,TEN,1.0,13.0,22.0,149.0,0.0,0.0,7.0,43.0,1.0,16.3,16.3,2012.0,15
6052,JakeLocker,TEN,1.0,13.0,30.0,140.0,1.0,2.0,4.0,32.0,0.0,10.8,10.8,2012.0,16
6101,JakeLocker,TEN,1.0,9.0,15.0,152.0,0.0,0.0,5.0,3.0,0.0,6.4,6.4,2012.0,17
6141,JakeLocker,TEN,1.0,11.0,20.0,125.0,0.0,0.0,5.0,3.0,0.0,5.3,5.3,2013.0,1
